,no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
3929,342,[],1684411185301721089,abdul_kadir444,Abdul Kadir,1824907386865533142,@PapuaBagianNKRI Pemindahan ibu kota adalah peluang untuk membangun tata kota yang lebih baik,Sat Aug 17 20:33:20 +0000 2024,0,0
3930,343,[],1694614735109726208,kelvin_reynvl,Kelvin Reynoval,1824902575747199139,@abangbelneg Pemindahan Ibu Kota Nusantara akan meningkatkan kesempatan kerja di daerah sekitar,Sat Aug 17 20:14:13 +0000 2024,0,0
3931,344,[],1684112943997423616,rosali_estre3,Rosali Estrelia,1824899474935951609,"@virusketik Pemindahan ibu kota bukan hanya fisik, tapi juga semangat untuk transformasi nasional.",Sat Aug 17 20:01:54 +0000 2024,0,0
3932,345,[],1701809597709983744,Radika_nsrudinq,Radika nashirddin,1824897830215155894,@abangbelneg Pemindahan ibu kota memberikan suasana masa depan yang modern.,Sat Aug 17 19:55:22 +0000 2024,0,0
3933,346,[],1689548265497427968,hardianto_yos37,Hardianto Yoshua,1824897681023701286,"@imwintmr Pemindahan ibu kota nusantara akan membuka peluang bisnis baru bagi warga setempat, terutama di sektor pariwisata dan properti",Sat Aug 17 19:54:46 +0000 2024,0,0
3934,347,[],1694545855855095808,ismail_ksma2,Ismail Kusuma,1824895252194640210,@dutaSherliana Pemindahan ibu kota mendukung redistribusi pembangunan di Indonesia,Sat Aug 17 19:45:07 +0000 2024,0,0
3935,348,[],1686253970107613184,bagas_simatupng,Bagas Simatupang,1824894907934462262,@abangbelneg Dukungan Warga Kalimantan untuk Pemindahan Ibu Kota Nusantara,Sat Aug 17 19:43:45 +0000 2024,0,0
3936,349,[],1684464309936726017,ishana_kalea,Ishana Kalea,1824885101551112544,@KiraniYara Pemindahan ibu kota adalah perubahan besar yang menuju masa depan cerah,Sat Aug 17 19:04:47 +0000 2024,0,0
3937,350,[],1814213494998441984,kiki_ramdani200,Kiki Ramdani,1824884420643545242,@PapuaBagianNKRI Pemindahan Ibu Kota Nusantara akan mempercepat penyebaran pembangunan ke seluruh Indonesia,Sat Aug 17 19:02:05 +0000 2024,0,0
3938,351,[],1701086893520396288,hengki_kuwat,Hengki Kuwat,1824876415088816623,"@virusketik Pemindahan ibu kota, langkah kita menuju masyarakat yang lebih ramah bumi.",Sat Aug 17 18:30:16 +0000 2024,0,0
3939,352,[],1684454890242985985,raffi_evendi,Raffi Evendi,1824873524701561213,"@dutaSherliana Pemindahan ibu kota, bukti komitmen kita untuk bertransisi ke energi bersih.",Sat Aug 17 18:18:47 +0000 2024,0,0
3940,353,[],1688439384419467264,sulastri_msyrii,Sulastri Masyari,1824873437128765771,@PapuaBagianNKRI Pemindahan ibu kota nusantara adalah peluang besar bagi warga negara untuk memperbaiki kehidupan mereka,Sat Aug 17 18:18:26 +0000 2024,0,0
3941,354,[],1684109886874091521,okta_viana82,Okta Viana,1824870096235593830,"@abangbelneg Pemindahan ibu kota, bikin kita makin siap untuk tantangan masa depan.",Sat Aug 17 18:05:10 +0000 2024,0,0
3942,355,[],1682274794258198528,nando_rama23,Nando Ramazaky,1824868861411492256,@virusketik Pemindahan ibu kota adalah peluang untuk membangun lingkungan yang ideal,Sat Aug 17 18:00:15 +0000 2024,0,0
3943,356,[],1684040233590091776,kumala_sari738,Kumala Sari,1824868283218342213,@abangbelneg Pemindahan ibu kota menciptakan landasan yang kokoh untuk perkembangan nasional.,Sat Aug 17 17:57:57 +0000 2024,0,0
3944,357,[],1665728124372373513,youthful_mediaa,Youthful Media,1824866934690865251,@sudinabdrazak Kami warga Kendari mendukung pemindahan Ibu Kota negara #IKNNusantara,Sat Aug 17 17:52:36 +0000 2024,0,0
3945,358,[],1665728124372373513,youthful_mediaa,Youthful Media,1824866506318229600,@sudinabdrazak Kami warga Palembang mendukung pemindahan Ibu Kota negara #IKNNusantara,Sat Aug 17 17:50:54 +0000 2024,0,0
3946,359,[],1574240270748565505,sanji94294665,sanji,1824866487745790085,@sudinabdrazak Dukung pemindahan Ibu Kota Nusantara sebagai wujud keadilan sosial bagi seluruh masyarakat Indonesia. #IbuKotaNegara,Sat Aug 17 17:50:49 +0000 2024,0,0
3947,360,[],1665728124372373513,youthful_mediaa,Youthful Media,1824865965735317571,@sudinabdrazak Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden sebagai upaya menata kembali Indonesia secara keseluruhan. #IKNNus,Sat Aug 17 17:48:45 +0000 2024,0,0
3948,361,[],1681217964522237952,isman_thoyib5,Isman Thoyib,1824864641769710065,@abangbelneg Pemindahan Ibu Kota Nusantara akan memperkuat keterpaduan dan koordinasi antara pemerintah pusat dengan daerah-daerah di Indonesia,Sat Aug 17 17:43:29 +0000 2024,0,0
3949,362,[],1689575840164810752,arifin_pras99,Arifin Prasetyo,1824862239624679763,@imwintmr Pemindahan ibu kota vibe banget,Sat Aug 17 17:33:56 +0000 2024,0,0
3950,363,[],1699124578877071361,arshad_faud01,Arshad Faud,1824859792189628820,"@abangbelneg Pemindahan ibu kota, bikin kita semakin siap menyambut era green revolution.",Sat Aug 17 17:24:13 +0000 2024,0,0
3951,364,[],1690984460853125120,afafa_knia1,Afafa Kania,1824859689768906839,@virusketik Pemindahan ibu kota bikin kita makin urban dan edgy.,Sat Aug 17 17:23:48 +0000 2024,0,0
3952,365,[],1681213082373324800,akbar_ilham70,Akbar Ilham,1824859623817625964,@PapuaBagianNKRI Dukung pemindahan Ibu Kota Nusantara untuk mengoptimalkan penggunaan sumber daya alam di Indonesia,Sat Aug 17 17:23:33 +0000 2024,0,0
3953,366,[],1686597941577109504,harum_mel4,Melati Harum,1824857644814962691,"@dutaSherliana Pemindahan ibu kota, bikin kita makin deket sama era teknologi.",Sat Aug 17 17:15:41 +0000 2024,0,0
3954,367,[],1699636798933381120,kevin_satria08,Kevin Satria,1824857074997805412,"@dutaSherliana Pemindahan ibu kota vibes futuristic banget, nih",Sat Aug 17 17:13:25 +0000 2024,0,0
3955,368,[],1699642853008519168,sandri_hrdnsyh,Sandri Hardiansyah,1824856337391747129,"@virusketik Pemindahan ibu kota, buat kita semakin hip dengan green lifestyle",Sat Aug 17 17:10:29 +0000 2024,0,0
3956,369,[],1693900934714433536,shinta_rakhaa,Shinta Rakha,1824856214804861274,Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara,Sat Aug 17 17:10:00 +0000 2024,0,0
3957,370,[],1685893406495825920,shafiya_marula,Shafiya Marula,1824856004238209026,@KiraniYara Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan,Sat Aug 17 17:09:10 +0000 2024,0,0
3958,371,[],1687026432227397632,hendro_sudarja,Hendro Sudarja,1824854951736262688,@PapuaBagianNKRI Pemindahan ibu kota menggambarkan tekad Indonesia dalam mencapai visi besar,Sat Aug 17 17:04:59 +0000 2024,0,0
3959,372,[],1686262272988229632,syawal_dzaibah1,Syawal Dzaibah,1824854885680259568,@abangbelneg Dukungan Penuh Warga Dayak untuk Pemindahan Ibu Kota Nusantara,Sat Aug 17 17:04:43 +0000 2024,0,0
3960,373,[],1698832357959376896,tulus_irkam,Tulus Irkam,1824852523959599379,@PapuaBagianNKRI Pemindahan ibu kota memberikan suasana masa depan yang modern.,Sat Aug 17 16:55:20 +0000 2024,0,0
3961,374,[],1690928344727158785,zaina_anugrah,Zaina Anugrah,1824849509228359997,@abangbelneg Presiden memandang pemindahan Ibu Kota Nusantara sebagai langkah strategis dalam pembangunan Indonesia ke depan,Sat Aug 17 16:43:21 +0000 2024,0,0
3962,375,[],1815637305211928576,maya_sari545,Maya sari,1824849469856481309,@dutaSherliana Kami warga Bengkulu mendukung pemindahan Ibu Kota negara,Sat Aug 17 16:43:12 +0000 2024,0,0
3963,376,[],1688853115314065408,irwan_danni29,Irwan Danni,1824849203245572459,@PapuaBagianNKRI Kami warga Pangkalpinang mendukung pemindahan Ibu Kota negara,Sat Aug 17 16:42:08 +0000 2024,0,0
3964,377,[],1689561826663817216,david_usman34,David Usman,1824848774143025348,"@KiraniYara Pemindahan ibu kota, buat kita jadi lebih trendy dan green-minded",Sat Aug 17 16:40:26 +0000 2024,0,0
3965,378,[],1702249135632728064,sari_nurima,Sari Nurima,1824848591913103383,"@dutaSherliana Pemindahan ibu kota, bikin kita semakin menjadi bagian dari komunitas global.",Sat Aug 17 16:39:43 +0000 2024,0,0
3966,379,[],1687371929450405888,guin_masya101,Guin Masya,1824848280360264029,@dutaSherliana Pemindahan ibu kota adalah peluang untuk membangun tata kota yang lebih baik,Sat Aug 17 16:38:28 +0000 2024,0,0
3967,380,[],1699672270397222912,daniya_zainad,Daniya Zainad,1824846958382715154,@abangbelneg Pemindahan ibu kota memberikan peluang besar untuk pertumbuhan ekonomi yang inklusif.,Sat Aug 17 16:33:13 +0000 2024,0,0
3968,381,[],1681909170256367618,rasya_ram48,Rasya Ramdan,1824846817412153561,@abangbelneg Kami warga Makassar mendukung pemindahan Ibu Kota negara,Sat Aug 17 16:32:39 +0000 2024,0,0
3969,382,[],1703979093895913472,hilda_maya22,Hilda Mayasari,1824846787590734179,"@virusketik Pemindahan ibu kota, membawa semangat baru untuk membangun masa depan hijau.",Sat Aug 17 16:32:32 +0000 2024,0,0
3970,383,[],1815297008032534528,yusuf_hdyatt,Yusuf Hidayat,1824846413941100940,@virusketik Pemindahan ibu kota nusantara akan meningkatkan kualitas hidup warga setempat karena adanya infrastruktur yang lebih modern dan memadai,Sat Aug 17 16:31:03 +0000 2024,0,0
3971,384,[],1698578652387311616,galuh_gilangg,Galuh Gilang,1824846297830187516,@PapuaBagianNKRI Dukung pemindahan Ibu Kota Nusantara sebagai bentuk perubahan dan inovasi dalam pembangunan Indonesia,Sat Aug 17 16:30:36 +0000 2024,0,0
3972,385,[],1687303815547199490,fatimah_nur100,Fatimah Nur,1824846026819420367,@KiraniYara Pemindahan Ibu Kota Nusantara akan membawa dampak positif bagi lingkungan,Sat Aug 17 16:29:31 +0000 2024,0,0
3973,386,[],1709779047302246400,wirda_hanaaryn,Wirda Hana Aryani,1824845488707022937,@dutaSherliana Presiden mendukung pemindahan Ibu Kota Nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di Indonesia,Sat Aug 17 16:27:23 +0000 2024,0,0
3974,387,[],1718910604097081344,cantika_perma32,Cantika Permata,1824845339574300687,@virusketik Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden sebagai upaya penyebaran pembangunan yang lebih merata di seluruh Indonesia,Sat Aug 17 16:26:47 +0000 2024,0,0
3975,388,[],1717433360124116992,prima_nasution6,Prima Nasution,1824845253826015495,@PapuaBagianNKRI Pemindahan ibu kota akan memperkuat konektivitas antarwilayah Indonesia,Sat Aug 17 16:26:27 +0000 2024,0,0
3976,389,[],1685921666856288256,caplin_chradi3,Caplin Chradi,1824844650823454813,@dutaSherliana Pemindahan ibu kota akan mengurangi tekanan lingkungan di Jawa,Sat Aug 17 16:24:03 +0000 2024,0,0
3977,390,[],1814228525110738944,lina_marlina55,Lina Marlina,1824844500298264955,@ekarinayo Pemindahan Ibu Kota Nusantara akan meningkatkan kesempatan kerja di daerah sekitar,Sat Aug 17 16:23:27 +0000 2024,0,0
3978,391,[],1685924328851038208,maulani_salsa76,Maulani Salsa,1824843960285823034,@PapuaBagianNKRI Pemindahan ibu kota adalah langkah bijak dalam mengelola pertumbuhan,Sat Aug 17 16:21:18 +0000 2024,0,0
3979,392,[],1700034801938669568,bita_eswit,Bita Eswit,1824843859400204504,@virusketik Pemindahan ibu kota memperlihatkan kesungguhan Indonesia dalam pembangunan berkelanjutan,Sat Aug 17 16:20:54 +0000 2024,0,0
3980,393,[],1711580330942234624,yuni_andriani4,Yuni Andriani,1824842537871540521,"@abangbelneg Keren, kan? Pemindahan ibu kota bikin kita jadi lebih eco-friendly",Sat Aug 17 16:15:39 +0000 2024,0,0
3981,394,[],1687318040080519169,aris_hairyantoo,Aris Hairyanto,1824842502240976999,@KiraniYara Pemindahan ibu kota akan memperkuat posisi Indonesia dalam geopolitik,Sat Aug 17 16:15:31 +0000 2024,0,0
3982,395,[],1685922765168377856,albert_insan10,Albert Insan,1824842111449284744,"@PapuaBagianNKRI Pemindahan ibu kota nusantara akan mendorong pembangunan infrastruktur baru, seperti jalan tol, bandara, dan pelabuhan",Sat Aug 17 16:13:57 +0000 2024,0,0
3983,396,[],1702542295466426368,siska_maulidy39,Siska Maulidya,1824841143353553275,@abangbelneg Presiden Jokowi meyakini bahwa pemindahan Ibu Kota Nusantara akan mempercepat pembangunan infrastruktur modern di Indonesia,Sat Aug 17 16:10:07 +0000 2024,0,0
3984,397,[],1684410866299723776,naiza_zahlan,Naiza Zahlan,1824840433022968153,@dutaSherliana Kami warga Manado mendukung pemindahan Ibu Kota negara,Sat Aug 17 16:07:17 +0000 2024,0,0
3985,398,[],1687366992213504000,marwah_nisa3,Marwah Nisa,1824838599550054775,@KiraniYara Pemindahan ibu kota bikin kita semakin fokus pada pembangunan berkelanjutan.,Sat Aug 17 16:00:00 +0000 2024,0,0
3986,399,[],1696780368089952256,ghanima_mahera,Ghanima Mahera,1824837734562943235,@abangbelneg Pemindahan ibu kota membuka peluang besar untuk pengembangan wilayah baru.,Sat Aug 17 15:56:34 +0000 2024,0,0
3987,400,[],1684096582529216514,delvin_ario5,Delvin Arion,1824837071921627456,@abangbelneg Pemindahan Ibu Kota Nusantara akan membuka peluang baru bagi perkembangan ekonomi Indonesia,Sat Aug 17 15:53:56 +0000 2024,0,0
3988,401,[],1681573361712005120,yislam_aditya,Yislam Aditya,1824836683478794252,@virusketik Pemindahan Ibu Kota Nusantara menjadi,Sat Aug 17 15:52:23 +0000 2024,0,0
3989,402,[],1701120169677033472,rudi_sryono8,Rudi Suryono,1824836072381296850,"@abangbelneg Pemindahan ibu kota, buat kita jadi lebih on point",Sat Aug 17 15:49:58 +0000 2024,0,0
3990,403,[],1711594063823253504,tantri_nasyi8,Tantri Nasyidah,1824835571115848191,@dutaSherliana Pemindahan ibu kota bikin kita lebih deket sama teknologi terbaru.,Sat Aug 17 15:47:58 +0000 2024,0,0
3991,404,[],1701510493834448896,lilie_cantika,Lilie Cantika,1824833807863968248,@abangbelneg Pemindahan ibu kota memberikan peluang besar untuk perkembangan nasional.,Sat Aug 17 15:40:58 +0000 2024,0,0
3992,405,[],1703685356460331008,gabriella_rhm4,Gabriella Rahmawati,1824833358121324626,@abangbelneg Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden sebagai upaya menata kembali Indonesia secara keseluruhan,Sat Aug 17 15:39:10 +0000 2024,0,0
3993,406,[],1697529777606049792,busyra_fitriama,Busyra Fitriama,1824833309593231782,@dutaSherliana Pemindahan ibu kota nusantara akan mendorong pertumbuhan ekonomi nasional dan membawa manfaat bagi seluruh warga negara Indonesia,Sat Aug 17 15:38:59 +0000 2024,0,0
3994,407,[],1703981966704656385,purnama_dmrr,Purnama Damar,1824833071591596374,@virusketik Pemindahan ibu kota menjadi tonggak dalam rekayasa lingkungan positif,Sat Aug 17 15:38:02 +0000 2024,0,0
3995,408,[],1697085892404592640,dimad_wicaksono,Dimad Wicaksono,1824832926158361066,@virusketik Dukung pemindahan Ibu Kota Nusantara untuk mengoptimalkan penggunaan sumber daya alam di Indonesia,Sat Aug 17 15:37:28 +0000 2024,0,0
3996,409,[],1697513502519472128,ruqaya_maroyah,Ruqaya Maroyah,1824831860083409044,@virusketik Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden Jokowi sebagai upaya meningkatkan kualitas hidup masyarakat di seluruh Indonesia,Sat Aug 17 15:33:13 +0000 2024,0,0
3997,410,[],1709104378903474176,daliono_rajata4,Daliono Rajata,1824831772049232082,@dutaSherliana Presiden Jokowi yakin bahwa pemindahan Ibu Kota Nusantara akan memperkuat tata kelola pemerintahan yang lebih baik dan efektif di Indonesia,Sat Aug 17 15:32:52 +0000 2024,0,0
3998,411,[],1701097509442158592,tarihoran_d10,Danu Tarihoran,1824831578603917564,@abangbelneg Kami warga Kendari mendukung pemindahan Ibu Kota negara,Sat Aug 17 15:32:06 +0000 2024,0,0
3999,412,[],1701127817361326080,hayatun_najah2,Hayatun Najah,1824831427411865651,@abangbelneg Pemindahan ibu kota adalah investasi jangka panjang bagi pertumbuhan ekonomi,Sat Aug 17 15:31:30 +0000 2024,0,0
4000,413,[],1711231518390317056,humaira_karimah,Humaira Karimah Rahayu,1824831012461035844,@abangbelneg Pemindahan ibu kota adalah langkah bijak dalam mengelola pertumbuhan,Sat Aug 17 15:29:51 +0000 2024,0,0
4001,414,[],1700347547339116544,bambang_w66,Bambang Wicaksono,1824830746407981400,"@virusketik Pemindahan ibu kota, bikin kita jadi pemain utama di panggung dunia.",Sat Aug 17 15:28:48 +0000 2024,0,0
4002,415,[],1711939753812361216,ophelia_handaya,Ophelia Handayani,1824830563947020440,@abangbelneg Pemindahan ibu kota adalah komitmen nyata dalam mengatasi perubahan iklim,Sat Aug 17 15:28:04 +0000 2024,0,0
4003,416,[],1686299719889453056,hanif_shagaraa,Hanif Shagara,1824829867080159298,@abangbelneg Pemindahan ibu kota mengilhami kita untuk menjaga keanekaragaman hayati,Sat Aug 17 15:25:18 +0000 2024,0,0
4004,417,[],1819303875486404610,yudi_basko45,yudhi baskoro,1824829185082433731,@abangbelneg Pemindahan ibu kota bikin kita semakin fokus pada pembangunan berkelanjutan.,Sat Aug 17 15:22:36 +0000 2024,0,0
4005,418,[],1701803842743283712,putri_kar88,Putri Kartika,1824828896585318481,"@abangbelneg Pemindahan ibu kota nusantara akan mendorong pembangunan infrastruktur baru, seperti jalan tol, bandara, dan pelabuhan",Sat Aug 17 15:21:27 +0000 2024,0,0
4006,419,[],1689215773024399360,yandi_fahri8,Yandi Fahri,1824828603290517622,@dutaSherliana Pemindahan ibu kota akan memperkuat konektivitas antarwilayah Indonesia,Sat Aug 17 15:20:17 +0000 2024,0,0
4007,420,[],1814215428937523200,fina_lestari88,Fina Lestari,1824827796973334983,"@PapuaBagianNKRI Pemindahan ibu kota, bikin kita makin siap untuk tantangan masa depan.",Sat Aug 17 15:17:05 +0000 2024,0,0
4008,421,[],1700001031781023744,sanjaya_667,Sanjaya Angryanto,1824827485923791027,"@abangbelneg Pemindahan ibu kota, bikin kita semakin aware sama keberlanjutan.",Sat Aug 17 15:15:50 +0000 2024,0,0
4009,422,[],1700041927750823936,thomas_iskndr2,Thomas Iskandar,1824827136538222694,"@dutaSherliana Pemindahan ibu kota, buat kita jadi lebih relevant dan kece",Sat Aug 17 15:14:27 +0000 2024,0,0
4010,423,[],1711232661556187136,lisa_uy44,Lisa Uyainah,1824827067722027054,@abangbelneg Pemindahan ibu kota akan memperkuat kedaulatan dan identitas nasional,Sat Aug 17 15:14:11 +0000 2024,0,0
4011,424,[],1717464175210070016,pertiwi_ratih1,Pertiwi Ratih,1824826875732275632,@dutaSherliana Pemindahan ibu kota menggambarkan tekad Indonesia dalam mencapai tujuan besar,Sat Aug 17 15:13:25 +0000 2024,0,0
4012,425,[],1699003065100361728,maideh_lailasrk,Maideh Lailasarik,1824826594516754628,@virusketik Pemindahan ibu kota mengirim pesan kuat tentang pengelolaan lingkungan,Sat Aug 17 15:12:18 +0000 2024,0,0
4013,426,[],1709434110505324544,aisyah_zulaikh7,Aisyah Zulaikha Rahmawati,1824826576674128223,@dutaSherliana Pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur Indonesia,Sat Aug 17 15:12:14 +0000 2024,0,0
4014,427,[],1613948755191148544,callme__fer,callme_fer,1824825560805314627,@DokterTifa Ikan itu udh jdi undang2 dn di sah kn DPR.ith arti nya pemindahan ibu kota negara itu harus segera.apa harus tunggu jakarta terendam air laut,Sat Aug 17 15:08:11 +0000 2024,0,1
4015,428,[],1700415500503937024,yuliyanti_miya,Yuliyanti Miya,1824825538831364190,@dutaSherliana Pemindahan Ibu Kota Nusantara akan membuka akses ke kawasan Indonesia Timur yang lebih luas,Sat Aug 17 15:08:06 +0000 2024,0,0
4016,429,[],1815597994273820672,adii_ngrhaa,Adi Nugraha,1824825398162837883,@KiraniYara Presiden mendukung pemindahan Ibu Kota Nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di Indonesia,Sat Aug 17 15:07:33 +0000 2024,0,0
4017,430,[],1685918158874607616,natanael_htbrt1,Natanael Hutabarat,1824825302952083953,@KiraniYara Pemindahan ibu kota memperlihatkan kesungguhan Indonesia dalam pembangunan berkelanjutan,Sat Aug 17 15:07:10 +0000 2024,0,0
4018,431,[],1689174005750894592,ghaida_nur25,Ghaida Nurmala,1824825051147034956,@dutaSherliana Kami warga Bandar Lampung mendukung pemindahan Ibu Kota negara,Sat Aug 17 15:06:10 +0000 2024,0,0
4019,432,[],1699635319287750656,manul_yanto25,Hariyanto Manulang,1824825026925023661,"@PapuaBagianNKRI Pemindahan ibu kota, buat kita jadi lebih on point",Sat Aug 17 15:06:04 +0000 2024,0,0
4020,433,[],1696001396020285440,damilah_korla,Damilah Korla,1824824947228995956,@virusketik Pemindahan ibu kota mencerminkan tekad Indonesia dalam menghadapi tantangan global,Sat Aug 17 15:05:45 +0000 2024,0,0
4021,434,[],1696087112779792384,calista_xadiya,Calista Xadiya,1824824507867291687,@virusketik Kami warga Samarinda mendukung pemindahan Ibu Kota negara,Sat Aug 17 15:04:00 +0000 2024,0,0
